job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
w000228__premium,w0,p_w000228,68.347474,1,78.550187,1,COMPLETED_SUCCESSFULLY,68.347474,18.550187,86.897661,0.000000,18.550187,1.000000,428,-1.000000,""
w000222__freemium,w0,p_w000222,67.180328,1,79.827096,1,COMPLETED_SUCCESSFULLY,67.180328,19.827096,87.007424,0.000000,19.827096,1.000000,526,-1.000000,""
w000197__premium,w0,p_w000197,59.862445,1,87.164397,1,COMPLETED_SUCCESSFULLY,59.862445,27.164397,87.026842,0.000000,27.164397,1.000000,124,-1.000000,""
w000260__enterprise,w0,p_w000260,76.064158,1,71.058009,1,COMPLETED_SUCCESSFULLY,76.064158,11.058009,87.122167,0.000000,11.058009,1.000000,132,-1.000000,""
w000233__premium,w0,p_w000233,69.715241,1,77.472279,1,COMPLETED_SUCCESSFULLY,69.715241,17.472279,87.187520,0.000000,17.472279,1.000000,332,-1.000000,""
w000241__premium,w0,p_w000241,70.782445,1,76.766031,1,COMPLETED_SUCCESSFULLY,70.782445,16.766031,87.548476,0.000000,16.766031,1.000000,628,-1.000000,""
w000242__premium,w0,p_w000242,71.002240,1,76.693693,1,COMPLETED_SUCCESSFULLY,71.002240,16.693693,87.695933,0.000000,16.693693,1.000000,333,-1.000000,""
w000231__freemium,w0,p_w000231,69.520379,1,78.944146,1,COMPLETED_SUCCESSFULLY,69.520379,18.944146,88.464525,0.000000,18.944146,1.000000,726,-1.000000,""
w000214__premium,w0,p_w000214,64.880935,1,83.861662,1,COMPLETED_SUCCESSFULLY,64.880935,23.861662,88.742597,0.000000,23.861662,1.000000,329,-1.000000,""
w000219__enterprise,w0,p_w000219,66.073804,1,82.866413,1,COMPLETED_SUCCESSFULLY,66.073804,22.866413,88.940217,0.000000,22.866413,1.000000,229,-1.000000,""
w000245__freemium,w0,p_w000245,72.306634,1,76.888059,1,COMPLETED_SUCCESSFULLY,72.306634,16.888059,89.194693,0.000000,16.888059,1.000000,131,-1.000000,""
w000258__freemium,w0,p_w000258,75.626313,1,73.599807,1,COMPLETED_SUCCESSFULLY,75.626313,13.599807,89.226120,0.000000,13.599807,1.000000,629,-1.000000,""
w000232__enterprise,w0,p_w000232,69.620275,1,79.680786,1,COMPLETED_SUCCESSFULLY,69.620275,19.680786,89.301061,0.000000,19.680786,1.000000,231,-1.000000,""
w000252__enterprise,w0,p_w000252,73.689333,1,76.195039,1,COMPLETED_SUCCESSFULLY,73.689333,16.195039,89.884372,0.000000,16.195039,1.000000,235,-1.000000,""
w000230__enterprise,w0,p_w000230,69.108500,1,81.012797,1,COMPLETED_SUCCESSFULLY,69.108500,21.012797,90.121297,0.000000,21.012797,1.000000,331,-1.000000,""
w000268__premium,w0,p_w000268,79.004069,1,71.226475,1,COMPLETED_SUCCESSFULLY,79.004069,11.226475,90.230544,0.000000,11.226475,1.000000,133,-1.000000,""
w000266__enterprise,w0,p_w000266,77.200482,1,73.232146,1,COMPLETED_SUCCESSFULLY,77.200482,13.232146,90.432628,0.000000,13.232146,1.000000,34,-1.000000,""
w000226__freemium,w0,p_w000226,68.082170,1,82.713540,1,COMPLETED_SUCCESSFULLY,68.082170,22.713540,90.795710,0.000000,22.713540,1.000000,29,-1.000000,""
w000239__premium,w0,p_w000239,70.316063,1,80.821252,1,COMPLETED_SUCCESSFULLY,70.316063,20.821252,91.137315,0.000000,20.821252,1.000000,129,-1.000000,""
w000208__freemium,w0,p_w000208,62.712237,1,88.585026,1,COMPLETED_SUCCESSFULLY,62.712237,28.585026,91.297263,0.000000,28.585026,1.000000,27,-1.000000,""
w000256__premium,w0,p_w000256,75.170426,1,76.458473,1,COMPLETED_SUCCESSFULLY,75.170426,16.458473,91.628899,0.000000,16.458473,1.000000,31,-1.000000,""
w000277__premium,w0,p_w000277,80.706239,1,71.860017,1,COMPLETED_SUCCESSFULLY,80.706239,11.860017,92.566256,0.000000,11.860017,1.000000,731,-1.000000,""
w000243__freemium,w0,p_w000243,71.005342,1,81.584829,1,COMPLETED_SUCCESSFULLY,71.005342,21.584829,92.590171,0.000000,21.584829,1.000000,232,-1.000000,""
w000254__enterprise,w0,p_w000254,73.871861,1,79.618834,1,COMPLETED_SUCCESSFULLY,73.871861,19.618834,93.490695,0.000000,19.618834,1.000000,529,-1.000000,""
w000216__freemium,w0,p_w000216,65.439382,1,88.427519,1,COMPLETED_SUCCESSFULLY,65.439382,28.427519,93.866901,0.000000,28.427519,1.000000,228,-1.000000,""
w000229__enterprise,w0,p_w000229,68.667169,1,85.340743,1,COMPLETED_SUCCESSFULLY,68.667169,25.340743,94.007912,0.000000,25.340743,1.000000,230,-1.000000,""
w000227__freemium,w0,p_w000227,68.094721,1,86.217641,1,COMPLETED_SUCCESSFULLY,68.094721,26.217641,94.312362,0.000000,26.217641,1.000000,128,-1.000000,""
w000217__freemium,w0,p_w000217,65.552463,1,88.850321,1,COMPLETED_SUCCESSFULLY,65.552463,28.850321,94.402784,0.000000,28.850321,1.000000,625,-1.000000,""
w000244__premium,w0,p_w000244,71.999489,1,82.476999,1,COMPLETED_SUCCESSFULLY,71.999489,22.476999,94.476488,0.000000,22.476999,1.000000,233,-1.000000,""
w000259__enterprise,w0,p_w000259,76.000870,1,78.910016,1,COMPLETED_SUCCESSFULLY,76.000870,18.910016,94.910886,0.000000,18.910016,1.000000,32,-1.000000,""
w000253__premium,w0,p_w000253,73.863159,1,81.514663,1,COMPLETED_SUCCESSFULLY,73.863159,21.514663,95.377822,0.000000,21.514663,1.000000,432,-1.000000,""
w000274__freemium,w0,p_w000274,80.277026,1,75.156370,1,COMPLETED_SUCCESSFULLY,80.277026,15.156370,95.433396,0.000000,15.156370,1.000000,134,-1.000000,""
w000224__enterprise,w0,p_w000224,67.801884,1,88.230585,1,COMPLETED_SUCCESSFULLY,67.801884,28.230585,96.032469,0.000000,28.230585,1.000000,427,-1.000000,""
w000238__enterprise,w0,p_w000238,70.242701,1,85.831218,1,COMPLETED_SUCCESSFULLY,70.242701,25.831218,96.073919,0.000000,25.831218,1.000000,30,-1.000000,""
w000295__enterprise,w0,p_w000295,85.560111,1,70.874439,1,COMPLETED_SUCCESSFULLY,85.560111,10.874439,96.434550,0.000000,10.874439,1.000000,435,-1.000000,""
w000250__premium,w0,p_w000250,73.181071,1,83.446545,1,COMPLETED_SUCCESSFULLY,73.181071,23.446545,96.627616,0.000000,23.446545,1.000000,431,-1.000000,""
w000269__enterprise,w0,p_w000269,79.483243,1,77.212478,1,COMPLETED_SUCCESSFULLY,79.483243,17.212478,96.695721,0.000000,17.212478,1.000000,530,-1.000000,""
w000262__premium,w0,p_w000262,76.518525,1,80.193785,1,COMPLETED_SUCCESSFULLY,76.518525,20.193785,96.712310,0.000000,20.193785,1.000000,631,-1.000000,""
w000270__freemium,w0,p_w000270,79.533813,1,77.228268,1,COMPLETED_SUCCESSFULLY,79.533813,17.228268,96.762081,0.000000,17.228268,1.000000,632,-1.000000,""
w000278__enterprise,w0,p_w000278,81.096346,1,76.064169,1,COMPLETED_SUCCESSFULLY,81.096346,16.064169,97.160515,0.000000,16.064169,1.000000,732,-1.000000,""
w000261__freemium,w0,p_w000261,76.177503,1,81.093977,1,COMPLETED_SUCCESSFULLY,76.177503,21.093977,97.271480,0.000000,21.093977,1.000000,630,-1.000000,""
w000247__enterprise,w0,p_w000247,72.635487,1,84.658438,1,COMPLETED_SUCCESSFULLY,72.635487,24.658438,97.293925,0.000000,24.658438,1.000000,528,-1.000000,""
w000257__freemium,w0,p_w000257,75.382086,1,81.968339,1,COMPLETED_SUCCESSFULLY,75.382086,21.968339,97.350425,0.000000,21.968339,1.000000,335,-1.000000,""
w000279__freemium,w0,p_w000279,81.129944,1,76.282551,1,COMPLETED_SUCCESSFULLY,81.129944,16.282551,97.412495,0.000000,16.282551,1.000000,237,-1.000000,""
w000248__premium,w0,p_w000248,72.713098,1,85.548723,1,COMPLETED_SUCCESSFULLY,72.713098,25.548723,98.261821,0.000000,25.548723,1.000000,334,-1.000000,""
w000290__premium,w0,p_w000290,83.681928,1,74.979111,1,COMPLETED_SUCCESSFULLY,83.681928,14.979111,98.661039,0.000000,14.979111,1.000000,38,-1.000000,""
w000284__enterprise,w0,p_w000284,82.601170,1,76.766838,1,COMPLETED_SUCCESSFULLY,82.601170,16.766838,99.368008,0.000000,16.766838,1.000000,136,-1.000000,""
w000264__premium,w0,p_w000264,76.720311,1,82.786611,1,COMPLETED_SUCCESSFULLY,76.720311,22.786611,99.506922,0.000000,22.786611,1.000000,236,-1.000000,""
w000251__premium,w0,p_w000251,73.519150,1,86.064142,1,COMPLETED_SUCCESSFULLY,73.519150,26.064142,99.583292,0.000000,26.064142,1.000000,728,-1.000000,""
w000301__enterprise,w0,p_w000301,88.096482,1,71.727109,1,COMPLETED_SUCCESSFULLY,88.096482,11.727109,99.823591,0.000000,11.727109,1.000000,437,-1.000000,""
w000267__premium,w0,p_w000267,78.664126,1,81.311679,1,COMPLETED_SUCCESSFULLY,78.664126,21.311679,99.975805,0.000000,21.311679,1.000000,35,-1.000000,""
w000249__enterprise,w0,p_w000249,73.045630,1,87.127084,1,COMPLETED_SUCCESSFULLY,73.045630,27.127084,100.172714,0.000000,27.127084,1.000000,430,-1.000000,""
w000246__freemium,w0,p_w000246,72.364797,1,88.053560,1,COMPLETED_SUCCESSFULLY,72.364797,28.053560,100.418357,0.000000,28.053560,1.000000,234,-1.000000,""
w000255__enterprise,w0,p_w000255,74.984395,1,85.474780,1,COMPLETED_SUCCESSFULLY,74.984395,25.474780,100.459175,0.000000,25.474780,1.000000,729,-1.000000,""
w000299__freemium,w0,p_w000299,87.437025,1,73.085753,1,COMPLETED_SUCCESSFULLY,87.437025,13.085753,100.522778,0.000000,13.085753,1.000000,138,-1.000000,""
w000285__premium,w0,p_w000285,83.022516,1,77.885589,1,COMPLETED_SUCCESSFULLY,83.022516,17.885589,100.908105,0.000000,17.885589,1.000000,137,-1.000000,""
w000283__freemium,w0,p_w000283,82.521827,1,78.725233,1,COMPLETED_SUCCESSFULLY,82.521827,18.725233,101.247060,0.000000,18.725233,1.000000,135,-1.000000,""
w000305__freemium,w0,p_w000305,88.592404,1,72.769521,1,COMPLETED_SUCCESSFULLY,88.592404,12.769521,101.361925,0.000000,12.769521,1.000000,736,-1.000000,""
w000291__enterprise,w0,p_w000291,84.347927,1,77.126144,1,COMPLETED_SUCCESSFULLY,84.347927,17.126144,101.474071,0.000000,17.126144,1.000000,339,-1.000000,""
w000293__freemium,w0,p_w000293,84.863444,1,76.971941,1,COMPLETED_SUCCESSFULLY,84.863444,16.971941,101.835385,0.000000,16.971941,1.000000,533,-1.000000,""
w000303__enterprise,w0,p_w000303,88.311989,1,73.661568,1,COMPLETED_SUCCESSFULLY,88.311989,13.661568,101.973557,0.000000,13.661568,1.000000,636,-1.000000,""
w000265__enterprise,w0,p_w000265,77.163063,1,85.085351,1,COMPLETED_SUCCESSFULLY,77.163063,25.085351,102.248414,0.000000,25.085351,1.000000,33,-1.000000,""
w000302__enterprise,w0,p_w000302,88.139988,1,74.900893,1,COMPLETED_SUCCESSFULLY,88.139988,14.900893,103.040881,0.000000,14.900893,1.000000,536,-1.000000,""
w000300__premium,w0,p_w000300,87.760326,1,75.305587,1,COMPLETED_SUCCESSFULLY,87.760326,15.305587,103.065913,0.000000,15.305587,1.000000,340,-1.000000,""
w000296__freemium,w0,p_w000296,85.876090,1,77.252270,1,COMPLETED_SUCCESSFULLY,85.876090,17.252270,103.128360,0.000000,17.252270,1.000000,436,-1.000000,""
w000288__premium,w0,p_w000288,83.291281,1,79.982106,1,COMPLETED_SUCCESSFULLY,83.291281,19.982106,103.273387,0.000000,19.982106,1.000000,634,-1.000000,""
w000297__freemium,w0,p_w000297,86.331317,1,77.424787,1,COMPLETED_SUCCESSFULLY,86.331317,17.424787,103.756104,0.000000,17.424787,1.000000,534,-1.000000,""
w000314__enterprise,w0,p_w000314,92.187713,1,71.938600,1,COMPLETED_SUCCESSFULLY,92.187713,11.938600,104.126313,0.000000,11.938600,1.000000,39,-1.000000,""
w000287__enterprise,w0,p_w000287,83.147447,1,81.039537,1,COMPLETED_SUCCESSFULLY,83.147447,21.039537,104.186984,0.000000,21.039537,1.000000,532,-1.000000,""
w000275__enterprise,w0,p_w000275,80.337275,1,83.905418,1,COMPLETED_SUCCESSFULLY,80.337275,23.905418,104.242693,0.000000,23.905418,1.000000,337,-1.000000,""
w000263__enterprise,w0,p_w000263,76.669362,1,87.656045,1,COMPLETED_SUCCESSFULLY,76.669362,27.656045,104.325407,0.000000,27.656045,1.000000,730,-1.000000,""
w000292__premium,w0,p_w000292,84.384534,1,80.421490,1,COMPLETED_SUCCESSFULLY,84.384534,20.421490,104.806024,0.000000,20.421490,1.000000,434,-1.000000,""
w000310__freemium,w0,p_w000310,90.050148,1,75.220314,1,COMPLETED_SUCCESSFULLY,90.050148,15.220314,105.270462,0.000000,15.220314,1.000000,637,-1.000000,""
w000294__premium,w0,p_w000294,84.888657,1,80.669402,1,COMPLETED_SUCCESSFULLY,84.888657,20.669402,105.558059,0.000000,20.669402,1.000000,635,-1.000000,""
w000306__premium,w0,p_w000306,89.269114,1,76.374211,1,COMPLETED_SUCCESSFULLY,89.269114,16.374211,105.643325,0.000000,16.374211,1.000000,139,-1.000000,""
w000286__enterprise,w0,p_w000286,83.060198,1,83.138581,1,COMPLETED_SUCCESSFULLY,83.060198,23.138581,106.198779,0.000000,23.138581,1.000000,433,-1.000000,""
w000280__enterprise,w0,p_w000280,81.291348,1,85.622764,1,COMPLETED_SUCCESSFULLY,81.291348,25.622764,106.914112,0.000000,25.622764,1.000000,338,-1.000000,""
w000304__premium,w0,p_w000304,88.509209,1,79.027509,1,COMPLETED_SUCCESSFULLY,88.509209,19.027509,107.536718,0.000000,19.027509,1.000000,735,-1.000000,""
w000272__enterprise,w0,p_w000272,79.845419,1,87.914983,1,COMPLETED_SUCCESSFULLY,79.845419,27.914983,107.760402,0.000000,27.914983,1.000000,336,-1.000000,""
w000281__premium,w0,p_w000281,81.704345,1,86.822440,1,COMPLETED_SUCCESSFULLY,81.704345,26.822440,108.526785,0.000000,26.822440,1.000000,733,-1.000000,""
w000271__freemium,w0,p_w000271,79.598420,1,89.069797,1,COMPLETED_SUCCESSFULLY,79.598420,29.069797,108.668217,0.000000,29.069797,1.000000,36,-1.000000,""
w000313__premium,w0,p_w000313,91.142589,1,77.692477,1,COMPLETED_SUCCESSFULLY,91.142589,17.692477,108.835066,0.000000,17.692477,1.000000,141,-1.000000,""
w000273__freemium,w0,p_w000273,80.268097,1,88.727562,1,COMPLETED_SUCCESSFULLY,80.268097,28.727562,108.995659,0.000000,28.727562,1.000000,531,-1.000000,""
w000309__freemium,w0,p_w000309,90.034683,1,78.993852,1,COMPLETED_SUCCESSFULLY,90.034683,18.993852,109.028535,0.000000,18.993852,1.000000,341,-1.000000,""
w000276__premium,w0,p_w000276,80.345583,1,89.199106,1,COMPLETED_SUCCESSFULLY,80.345583,29.199106,109.544689,0.000000,29.199106,1.000000,633,-1.000000,""
w000330__freemium,w0,p_w000330,96.976423,1,72.581152,1,COMPLETED_SUCCESSFULLY,96.976423,12.581152,109.557575,0.000000,12.581152,1.000000,639,-1.000000,""
w000321__premium,w0,p_w000321,94.232103,1,75.327777,1,COMPLETED_SUCCESSFULLY,94.232103,15.327777,109.559880,0.000000,15.327777,1.000000,242,-1.000000,""
w000316__freemium,w0,p_w000316,92.921412,1,76.913260,1,COMPLETED_SUCCESSFULLY,92.921412,16.913260,109.834672,0.000000,16.913260,1.000000,240,-1.000000,""
w000312__freemium,w0,p_w000312,90.812765,1,79.089470,1,COMPLETED_SUCCESSFULLY,90.812765,19.089470,109.902235,0.000000,19.089470,1.000000,140,-1.000000,""
w000337__freemium,w0,p_w000337,99.701050,1,70.276721,1,COMPLETED_SUCCESSFULLY,99.701050,10.276721,109.977771,0.000000,10.276721,1.000000,738,-1.000000,""
w000308__freemium,w0,p_w000308,89.907261,1,80.793896,1,COMPLETED_SUCCESSFULLY,89.907261,20.793896,110.701157,0.000000,20.793896,1.000000,239,-1.000000,""
w000326__enterprise,w0,p_w000326,96.154801,1,74.585948,1,COMPLETED_SUCCESSFULLY,96.154801,14.585948,110.740749,0.000000,14.585948,1.000000,42,-1.000000,""
w000298__premium,w0,p_w000298,86.868942,1,83.923681,1,COMPLETED_SUCCESSFULLY,86.868942,23.923681,110.792623,0.000000,23.923681,1.000000,535,-1.000000,""
w000315__freemium,w0,p_w000315,92.651899,1,78.983531,1,COMPLETED_SUCCESSFULLY,92.651899,18.983531,111.635430,0.000000,18.983531,1.000000,40,-1.000000,""
w000282__premium,w0,p_w000282,82.387087,1,89.849686,1,COMPLETED_SUCCESSFULLY,82.387087,29.849686,112.236773,0.000000,29.849686,1.000000,37,-1.000000,""
w000325__enterprise,w0,p_w000325,95.914198,1,76.539661,1,COMPLETED_SUCCESSFULLY,95.914198,16.539661,112.453859,0.000000,16.539661,1.000000,438,-1.000000,""
w000289__freemium,w0,p_w000289,83.336405,1,89.161640,1,COMPLETED_SUCCESSFULLY,83.336405,29.161640,112.498045,0.000000,29.161640,1.000000,734,-1.000000,""
w000331__freemium,w0,p_w000331,97.721208,1,75.173988,1,COMPLETED_SUCCESSFULLY,97.721208,15.173988,112.895196,0.000000,15.173988,1.000000,538,-1.000000,""
w000307__enterprise,w0,p_w000307,89.821413,1,83.142397,1,COMPLETED_SUCCESSFULLY,89.821413,23.142397,112.963810,0.000000,23.142397,1.000000,238,-1.000000,""
w000327__enterprise,w0,p_w000327,96.212217,1,76.802534,1,COMPLETED_SUCCESSFULLY,96.212217,16.802534,113.014751,0.000000,16.802534,1.000000,439,-1.000000,""
w000334__enterprise,w0,p_w000334,99.084094,1,74.376662,1,COMPLETED_SUCCESSFULLY,99.084094,14.376662,113.460756,0.000000,14.376662,1.000000,43,-1.000000,""
w000323__freemium,w0,p_w000323,95.416379,1,78.450903,1,COMPLETED_SUCCESSFULLY,95.416379,18.450903,113.867282,0.000000,18.450903,1.000000,243,-1.000000,""
w000318__enterprise,w0,p_w000318,93.177069,1,80.704566,1,COMPLETED_SUCCESSFULLY,93.177069,20.704566,113.881635,0.000000,20.704566,1.000000,41,-1.000000,""
w000339__freemium,w0,p_w000339,100.773826,1,73.290719,1,COMPLETED_SUCCESSFULLY,100.773826,13.290719,114.064545,0.000000,13.290719,1.000000,245,-1.000000,""
w000328__enterprise,w0,p_w000328,96.447457,1,77.854402,1,COMPLETED_SUCCESSFULLY,96.447457,17.854402,114.301859,0.000000,17.854402,1.000000,440,-1.000000,""
w000319__enterprise,w0,p_w000319,93.660927,1,80.785896,1,COMPLETED_SUCCESSFULLY,93.660927,20.785896,114.446823,0.000000,20.785896,1.000000,537,-1.000000,""
w000333__premium,w0,p_w000333,98.762402,1,76.057931,1,COMPLETED_SUCCESSFULLY,98.762402,16.057931,114.820333,0.000000,16.057931,1.000000,640,-1.000000,""
w000335__freemium,w0,p_w000335,99.153133,1,76.835456,1,COMPLETED_SUCCESSFULLY,99.153133,16.835456,115.988589,0.000000,16.835456,1.000000,244,-1.000000,""
w000311__enterprise,w0,p_w000311,90.210870,1,86.124564,1,COMPLETED_SUCCESSFULLY,90.210870,26.124564,116.335434,0.000000,26.124564,1.000000,342,-1.000000,""
w000332__freemium,w0,p_w000332,98.342361,1,78.318126,1,COMPLETED_SUCCESSFULLY,98.342361,18.318126,116.660487,0.000000,18.318126,1.000000,343,-1.000000,""
w000338__premium,w0,p_w000338,100.737683,1,76.198569,1,COMPLETED_SUCCESSFULLY,100.737683,16.198569,116.936252,0.000000,16.198569,1.000000,441,-1.000000,""
w000341__premium,w0,p_w000341,100.900786,1,76.643358,1,COMPLETED_SUCCESSFULLY,100.900786,16.643358,117.544144,0.000000,16.643358,1.000000,739,-1.000000,""
w000356__enterprise,w0,p_w000356,105.344816,1,72.917881,1,COMPLETED_SUCCESSFULLY,105.344816,12.917881,118.262697,0.000000,12.917881,1.000000,642,-1.000000,""
w000367__premium,w0,p_w000367,107.728572,1,70.897495,1,COMPLETED_SUCCESSFULLY,107.728572,10.897495,118.626067,0.000000,10.897495,1.000000,742,-1.000000,""
w000317__enterprise,w0,p_w000317,93.044831,1,86.474497,1,COMPLETED_SUCCESSFULLY,93.044831,26.474497,119.519328,0.000000,26.474497,1.000000,737,-1.000000,""
w000345__freemium,w0,p_w000345,102.487672,1,77.629011,1,COMPLETED_SUCCESSFULLY,102.487672,17.629011,120.116683,0.000000,17.629011,1.000000,344,-1.000000,""
w000324__enterprise,w0,p_w000324,95.760944,1,84.501803,1,COMPLETED_SUCCESSFULLY,95.760944,24.501803,120.262747,0.000000,24.501803,1.000000,143,-1.000000,""
w000369__premium,w0,p_w000369,108.807511,1,71.860522,1,COMPLETED_SUCCESSFULLY,108.807511,11.860522,120.668033,0.000000,11.860522,1.000000,743,-1.000000,""
w000360__enterprise,w0,p_w000360,106.382757,1,74.309857,1,COMPLETED_SUCCESSFULLY,106.382757,14.309857,120.692614,0.000000,14.309857,1.000000,445,-1.000000,""
w000359__freemium,w0,p_w000359,105.896895,1,74.903805,1,COMPLETED_SUCCESSFULLY,105.896895,14.903805,120.800700,0.000000,14.903805,1.000000,444,-1.000000,""
w000350__enterprise,w0,p_w000350,103.974880,1,77.795602,1,COMPLETED_SUCCESSFULLY,103.974880,17.795602,121.770482,0.000000,17.795602,1.000000,540,-1.000000,""
w000370__freemium,w0,p_w000370,109.146862,1,73.461981,1,COMPLETED_SUCCESSFULLY,109.146862,13.461981,122.608843,0.000000,13.461981,1.000000,349,-1.000000,""
w000320__premium,w0,p_w000320,94.061155,1,88.722428,1,COMPLETED_SUCCESSFULLY,94.061155,28.722428,122.783583,0.000000,28.722428,1.000000,241,-1.000000,""
w000354__freemium,w0,p_w000354,104.615714,1,78.629345,1,COMPLETED_SUCCESSFULLY,104.615714,18.629345,123.245059,0.000000,18.629345,1.000000,346,-1.000000,""
w000340__premium,w0,p_w000340,100.844318,1,82.411518,1,COMPLETED_SUCCESSFULLY,100.844318,22.411518,123.255836,0.000000,22.411518,1.000000,442,-1.000000,""
w000322__enterprise,w0,p_w000322,94.828010,1,88.495994,1,COMPLETED_SUCCESSFULLY,94.828010,28.495994,123.324004,0.000000,28.495994,1.000000,142,-1.000000,""
w000346__premium,w0,p_w000346,102.813293,1,80.585679,1,COMPLETED_SUCCESSFULLY,102.813293,20.585679,123.398972,0.000000,20.585679,1.000000,539,-1.000000,""
w000368__freemium,w0,p_w000368,108.036436,1,75.397218,1,COMPLETED_SUCCESSFULLY,108.036436,15.397218,123.433654,0.000000,15.397218,1.000000,348,-1.000000,""
w000372__premium,w0,p_w000372,109.715764,1,73.722432,1,COMPLETED_SUCCESSFULLY,109.715764,13.722432,123.438196,0.000000,13.722432,1.000000,645,-1.000000,""
w000336__premium,w0,p_w000336,99.464037,1,83.988167,1,COMPLETED_SUCCESSFULLY,99.464037,23.988167,123.452204,0.000000,23.988167,1.000000,144,-1.000000,""
w000385__enterprise,w0,p_w000385,112.904637,1,70.725772,1,COMPLETED_SUCCESSFULLY,112.904637,10.725772,123.630409,0.000000,10.725772,1.000000,545,-1.000000,""
w000329__freemium,w0,p_w000329,96.463469,1,87.222645,1,COMPLETED_SUCCESSFULLY,96.463469,27.222645,123.686114,0.000000,27.222645,1.000000,638,-1.000000,""
w000366__premium,w0,p_w000366,107.499792,1,76.401285,1,COMPLETED_SUCCESSFULLY,107.499792,16.401285,123.901077,0.000000,16.401285,1.000000,246,-1.000000,""
w000374__enterprise,w0,p_w000374,110.401343,1,74.017337,1,COMPLETED_SUCCESSFULLY,110.401343,14.017337,124.418680,0.000000,14.017337,1.000000,247,-1.000000,""
w000351__freemium,w0,p_w000351,104.269934,1,80.446800,1,COMPLETED_SUCCESSFULLY,104.269934,20.446800,124.716734,0.000000,20.446800,1.000000,541,-1.000000,""
w000358__freemium,w0,p_w000358,105.825030,1,79.219843,1,COMPLETED_SUCCESSFULLY,105.825030,19.219843,125.044873,0.000000,19.219843,1.000000,147,-1.000000,""
w000364__premium,w0,p_w000364,107.076927,1,78.212392,1,COMPLETED_SUCCESSFULLY,107.076927,18.212392,125.289319,0.000000,18.212392,1.000000,46,-1.000000,""
w000375__premium,w0,p_w000375,110.751550,1,74.571218,1,COMPLETED_SUCCESSFULLY,110.751550,14.571218,125.322768,0.000000,14.571218,1.000000,47,-1.000000,""
w000365__enterprise,w0,p_w000365,107.463831,1,78.397979,1,COMPLETED_SUCCESSFULLY,107.463831,18.397979,125.861810,0.000000,18.397979,1.000000,148,-1.000000,""
w000371__premium,w0,p_w000371,109.303333,1,76.561105,1,COMPLETED_SUCCESSFULLY,109.303333,16.561105,125.864438,0.000000,16.561105,1.000000,543,-1.000000,""
w000342__freemium,w0,p_w000342,102.251857,1,83.637741,1,COMPLETED_SUCCESSFULLY,102.251857,23.637741,125.889598,0.000000,23.637741,1.000000,145,-1.000000,""
w000376__freemium,w0,p_w000376,110.990250,1,75.063693,1,COMPLETED_SUCCESSFULLY,110.990250,15.063693,126.053943,0.000000,15.063693,1.000000,248,-1.000000,""
w000357__premium,w0,p_w000357,105.606778,1,80.471418,1,COMPLETED_SUCCESSFULLY,105.606778,20.471418,126.078196,0.000000,20.471418,1.000000,643,-1.000000,""
w000352__freemium,w0,p_w000352,104.348294,1,81.896294,1,COMPLETED_SUCCESSFULLY,104.348294,21.896294,126.244588,0.000000,21.896294,1.000000,740,-1.000000,""
w000362__enterprise,w0,p_w000362,106.648287,1,79.884514,1,COMPLETED_SUCCESSFULLY,106.648287,19.884514,126.532801,0.000000,19.884514,1.000000,741,-1.000000,""
w000348__premium,w0,p_w000348,103.302751,1,84.116105,1,COMPLETED_SUCCESSFULLY,103.302751,24.116105,127.418856,0.000000,24.116105,1.000000,641,-1.000000,""
w000389__premium,w0,p_w000389,115.273966,1,72.266113,1,COMPLETED_SUCCESSFULLY,115.273966,12.266113,127.540079,0.000000,12.266113,1.000000,51,-1.000000,""
w000349__premium,w0,p_w000349,103.311231,1,85.279925,1,COMPLETED_SUCCESSFULLY,103.311231,25.279925,128.591156,0.000000,25.279925,1.000000,443,-1.000000,""
w000382__premium,w0,p_w000382,112.297330,1,76.479964,1,COMPLETED_SUCCESSFULLY,112.297330,16.479964,128.777294,0.000000,16.479964,1.000000,50,-1.000000,""
w000402__freemium,w0,p_w000402,119.944357,1,70.194175,1,COMPLETED_SUCCESSFULLY,119.944357,10.194175,130.138532,0.000000,10.194175,1.000000,748,-1.000000,""
w000344__freemium,w0,p_w000344,102.454741,1,88.564824,1,COMPLETED_SUCCESSFULLY,102.454741,28.564824,131.019565,0.000000,28.564824,1.000000,146,-1.000000,""
w000377__premium,w0,p_w000377,111.037675,1,80.175636,1,COMPLETED_SUCCESSFULLY,111.037675,20.175636,131.213311,0.000000,20.175636,1.000000,544,-1.000000,""
w000343__freemium,w0,p_w000343,102.340490,1,89.025703,1,COMPLETED_SUCCESSFULLY,102.340490,29.025703,131.366193,0.000000,29.025703,1.000000,44,-1.000000,""
w000355__premium,w0,p_w000355,104.618133,1,86.883118,1,COMPLETED_SUCCESSFULLY,104.618133,26.883118,131.501251,0.000000,26.883118,1.000000,542,-1.000000,""
w000373__premium,w0,p_w000373,110.208259,1,81.478794,1,COMPLETED_SUCCESSFULLY,110.208259,21.478794,131.687053,0.000000,21.478794,1.000000,149,-1.000000,""
w000347__enterprise,w0,p_w000347,103.075639,1,88.956763,1,COMPLETED_SUCCESSFULLY,103.075639,28.956763,132.032402,0.000000,28.956763,1.000000,345,-1.000000,""
