replica,max_active,mean_active,p95_active,time_points_above_theta_pct
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r1,10.0,8.249792,10.0,15.237302
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
r2,10.0,8.117402,10.0,17.069109
