time_s,event,job_id,class,replica,slot,policy,action,source_pool,target_pool,reason,pool_sizes,active_total_after,active_by_class_after
62.961346,finish,w0!w000146__enterprise,enterprise,2,219,least_loaded,,,,,,"{""0"": 9, ""1"": 9, ""2"": 7, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 4}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 5, ""freemium"": 1}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
63.037638,start,w0!w000210__freemium,freemium,2,227,least_loaded,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 5, ""freemium"": 1}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
63.299744,finish,w0!w000162__premium,premium,7,718,least_loaded,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 7}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 5, ""freemium"": 1}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 2, ""enterprise"": 3, ""freemium"": 2}}"
63.532305,start,w0!w000211__premium,premium,7,725,least_loaded,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 5, ""freemium"": 1}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
63.637259,finish,w0!w000134__freemium,freemium,6,614,least_loaded,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 7, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 5, ""freemium"": 1}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 0, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
63.695083,start,w0!w000212__freemium,freemium,6,624,least_loaded,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 5, ""freemium"": 1}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
63.721538,finish,w0!w000163__premium,premium,4,419,least_loaded,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 1}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
63.974761,start,w0!w000213__freemium,freemium,4,425,least_loaded,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 2}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
64.261527,finish,w0!w000151__premium,premium,3,322,least_loaded,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 4}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 2}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
64.323712,finish,w0!w000176__premium,premium,1,121,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 4}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 2}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
64.880935,start,w0!w000214__premium,premium,3,329,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 2}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
64.965731,finish,w0!w000175__premium,premium,1,120,least_loaded,,,,,,"{""0"": 9, ""1"": 7, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 2}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
64.971361,finish,w0!w000149__freemium,freemium,2,220,least_loaded,,,,,,"{""0"": 9, ""1"": 7, ""2"": 7, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 2}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
65.319274,start,w0!w000215__enterprise,enterprise,1,126,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 7, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 2}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 4}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
65.373866,finish,w0!w000129__enterprise,enterprise,6,613,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 7, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 7, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 2}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
65.439382,start,w0!w000216__freemium,freemium,2,228,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 7, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 2}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
65.552463,start,w0!w000217__freemium,freemium,6,625,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 2}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
65.849648,finish,w0!w000145__premium,premium,4,416,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 2}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
65.880227,start,w0!w000218__freemium,freemium,4,426,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
65.912925,finish,w0!w000164__freemium,freemium,2,222,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 7, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
66.073804,start,w0!w000219__enterprise,enterprise,2,229,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
66.074809,finish,w0!w000138__enterprise,enterprise,0,17,least_loaded,,,,,,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 2}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
66.384132,start,w0!w000220__enterprise,enterprise,0,28,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
66.39668,finish,w0!w000153__premium,premium,5,518,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 7, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
66.399329,finish,w0!w000179__premium,premium,3,327,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 7, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 4}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
66.930252,start,w0!w000221__premium,premium,3,330,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 7, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
67.180328,start,w0!w000222__freemium,freemium,5,526,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 4, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
67.393228,start,w0!w000223__freemium,freemium,1,127,least_loaded,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 2, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 4, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
67.4456,finish,w0!w000152__enterprise,enterprise,4,418,least_loaded,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 1, ""enterprise"": 3}, ""1"": {""freemium"": 2, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 1, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 4, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
67.560145,finish,w0!w000142__premium,premium,0,19,least_loaded,,,,,,"{""0"": 8, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 0, ""enterprise"": 3}, ""1"": {""freemium"": 2, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 1, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 4, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
67.710755,finish,w0!w000170__freemium,freemium,1,119,least_loaded,,,,,,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 0, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 1, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 4, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
67.801884,start,w0!w000224__enterprise,enterprise,4,427,least_loaded,,,,,,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 0, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 4, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
67.83487,finish,w0!w000159__enterprise,enterprise,6,618,least_loaded,,,,,,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 7, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 0, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 4, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 2}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
67.946281,start,w0!w000225__premium,premium,6,626,least_loaded,,,,,,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 5, ""premium"": 0, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 4, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
68.08217,start,w0!w000226__freemium,freemium,0,29,least_loaded,,,,,,"{""0"": 9, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 6, ""premium"": 0, ""enterprise"": 3}, ""1"": {""freemium"": 1, ""premium"": 2, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""3"": {""enterprise"": 2, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 4, ""premium"": 0, ""enterprise"": 4}, ""6"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""7"": {""premium"": 3, ""enterprise"": 3, ""freemium"": 2}}"
