time_s,event,job_id,class,replica,slot,policy,action,source_pool,target_pool,reason,pool_sizes,active_total_after,active_by_class_after
0.642215,start,w0!w000000__freemium,freemium,2,200,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""2"": 1}","{""2"": {""freemium"": 1}}"
0.849197,start,w0!w000001__freemium,freemium,2,201,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""2"": 2}","{""2"": {""freemium"": 2}}"
1.127565,start,w0!w000002__freemium,freemium,2,202,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""2"": 3}","{""2"": {""freemium"": 3}}"
1.264784,start,w0!w000003__enterprise,enterprise,0,0,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 1, ""2"": 3}","{""0"": {""enterprise"": 1}, ""2"": {""freemium"": 3}}"
1.358111,start,w0!w000004__enterprise,enterprise,0,1,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 2, ""2"": 3}","{""0"": {""enterprise"": 2}, ""2"": {""freemium"": 3}}"
1.478232,start,w0!w000005__freemium,freemium,2,203,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 2, ""2"": 4}","{""0"": {""enterprise"": 2}, ""2"": {""freemium"": 4}}"
1.681853,start,w0!w000006__freemium,freemium,2,204,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 2, ""2"": 5}","{""0"": {""enterprise"": 2}, ""2"": {""freemium"": 5}}"
2.073763,start,w0!w000007__premium,premium,1,100,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 2, ""1"": 1, ""2"": 5}","{""0"": {""enterprise"": 2}, ""1"": {""premium"": 1}, ""2"": {""freemium"": 5}}"
2.704478,start,w0!w000008__premium,premium,1,101,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 2, ""1"": 2, ""2"": 5}","{""0"": {""enterprise"": 2}, ""1"": {""premium"": 2}, ""2"": {""freemium"": 5}}"
3.276327,start,w0!w000009__premium,premium,1,102,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 2, ""1"": 3, ""2"": 5}","{""0"": {""enterprise"": 2}, ""1"": {""premium"": 3}, ""2"": {""freemium"": 5}}"
3.581972,start,w0!w000010__freemium,freemium,2,205,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 2, ""1"": 3, ""2"": 6}","{""0"": {""enterprise"": 2}, ""1"": {""premium"": 3}, ""2"": {""freemium"": 6}}"
3.586398,start,w0!w000011__enterprise,enterprise,0,2,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 3, ""1"": 3, ""2"": 6}","{""0"": {""enterprise"": 3}, ""1"": {""premium"": 3}, ""2"": {""freemium"": 6}}"
3.676297,start,w0!w000012__enterprise,enterprise,0,3,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 4, ""1"": 3, ""2"": 6}","{""0"": {""enterprise"": 4}, ""1"": {""premium"": 3}, ""2"": {""freemium"": 6}}"
4.374377,start,w0!w000013__premium,premium,1,103,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 4, ""1"": 4, ""2"": 6}","{""0"": {""enterprise"": 4}, ""1"": {""premium"": 4}, ""2"": {""freemium"": 6}}"
4.657087,start,w0!w000014__premium,premium,1,104,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 4, ""1"": 5, ""2"": 6}","{""0"": {""enterprise"": 4}, ""1"": {""premium"": 5}, ""2"": {""freemium"": 6}}"
5.065847,start,w0!w000015__enterprise,enterprise,0,4,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 5, ""1"": 5, ""2"": 6}","{""0"": {""enterprise"": 5}, ""1"": {""premium"": 5}, ""2"": {""freemium"": 6}}"
5.340604,start,w0!w000016__premium,premium,1,105,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 5, ""1"": 6, ""2"": 6}","{""0"": {""enterprise"": 5}, ""1"": {""premium"": 6}, ""2"": {""freemium"": 6}}"
5.449162,start,w0!w000017__premium,premium,1,106,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 5, ""1"": 7, ""2"": 6}","{""0"": {""enterprise"": 5}, ""1"": {""premium"": 7}, ""2"": {""freemium"": 6}}"
5.639513,start,w0!w000018__freemium,freemium,2,206,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 5, ""1"": 7, ""2"": 7}","{""0"": {""enterprise"": 5}, ""1"": {""premium"": 7}, ""2"": {""freemium"": 7}}"
5.754497,start,w0!w000019__freemium,freemium,2,207,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 5, ""1"": 7, ""2"": 8}","{""0"": {""enterprise"": 5}, ""1"": {""premium"": 7}, ""2"": {""freemium"": 8}}"
6.177081,start,w0!w000020__premium,premium,1,107,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 5, ""1"": 8, ""2"": 8}","{""0"": {""enterprise"": 5}, ""1"": {""premium"": 8}, ""2"": {""freemium"": 8}}"
6.479548,start,w0!w000021__premium,premium,1,108,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 5, ""1"": 9, ""2"": 8}","{""0"": {""enterprise"": 5}, ""1"": {""premium"": 9}, ""2"": {""freemium"": 8}}"
6.524914,start,w0!w000022__enterprise,enterprise,0,5,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 6, ""1"": 9, ""2"": 8}","{""0"": {""enterprise"": 6}, ""1"": {""premium"": 9}, ""2"": {""freemium"": 8}}"
6.685602,start,w0!w000023__enterprise,enterprise,0,6,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 7, ""1"": 9, ""2"": 8}","{""0"": {""enterprise"": 7}, ""1"": {""premium"": 9}, ""2"": {""freemium"": 8}}"
6.735907,start,w0!w000024__enterprise,enterprise,0,7,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 8, ""1"": 9, ""2"": 8}","{""0"": {""enterprise"": 8}, ""1"": {""premium"": 9}, ""2"": {""freemium"": 8}}"
6.75734,start,w0!w000025__premium,premium,1,109,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 8, ""1"": 10, ""2"": 8}","{""0"": {""enterprise"": 8}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 8}}"
7.234204,start,w0!w000026__freemium,freemium,2,208,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 8, ""1"": 10, ""2"": 9}","{""0"": {""enterprise"": 8}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}}"
7.303093,start,w0!w000027__enterprise,enterprise,0,8,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 9, ""1"": 10, ""2"": 9}","{""0"": {""enterprise"": 9}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}}"
8.132033,start,w0!w000028__enterprise,enterprise,0,9,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 10, ""1"": 10, ""2"": 9}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}}"
8.21232,start,w0!w000029__freemium,freemium,2,209,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 1, ""freemium"": 1, ""mixed"": 5, ""premium"": 1}","{""0"": 10, ""1"": 10, ""2"": 10}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}}"
8.587141,start,w0!w000030__freemium,freemium,3,300,plb_nclass,borrow_mixed,mixed,freemium,own_pool_saturated,"{""enterprise"": 1, ""freemium"": 2, ""mixed"": 4, ""premium"": 1}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 1, ""4"": 0, ""5"": 0, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 1}}"
8.619193,start,w0!w000031__enterprise,enterprise,4,400,plb_nclass,borrow_mixed,mixed,enterprise,own_pool_saturated,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 3, ""premium"": 1}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 1, ""4"": 1, ""5"": 0, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 1}, ""4"": {""enterprise"": 1}}"
8.694156,start,w0!w000032__premium,premium,5,500,plb_nclass,borrow_mixed,mixed,premium,own_pool_saturated,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 1}, ""4"": {""enterprise"": 1}, ""5"": {""premium"": 1}}"
8.835645,start,w0!w000033__freemium,freemium,3,301,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 2}, ""4"": {""enterprise"": 1}, ""5"": {""premium"": 1}}"
9.069285,start,w0!w000034__premium,premium,5,501,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 2, ""4"": 1, ""5"": 2, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 2}, ""4"": {""enterprise"": 1}, ""5"": {""premium"": 2}}"
9.135429,start,w0!w000035__premium,premium,5,502,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 2, ""4"": 1, ""5"": 3, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 2}, ""4"": {""enterprise"": 1}, ""5"": {""premium"": 3}}"
9.28464,start,w0!w000036__premium,premium,5,503,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 2, ""4"": 1, ""5"": 4, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 2}, ""4"": {""enterprise"": 1}, ""5"": {""premium"": 4}}"
9.693539,start,w0!w000037__premium,premium,5,504,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 2, ""4"": 1, ""5"": 5, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 2}, ""4"": {""enterprise"": 1}, ""5"": {""premium"": 5}}"
9.766178,start,w0!w000038__freemium,freemium,3,302,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 3, ""4"": 1, ""5"": 5, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 3}, ""4"": {""enterprise"": 1}, ""5"": {""premium"": 5}}"
10.049861,start,w0!w000039__premium,premium,5,505,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 3, ""4"": 1, ""5"": 6, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 3}, ""4"": {""enterprise"": 1}, ""5"": {""premium"": 6}}"
10.305361,start,w0!w000040__enterprise,enterprise,4,401,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 3, ""4"": 2, ""5"": 6, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 3}, ""4"": {""enterprise"": 2}, ""5"": {""premium"": 6}}"
10.621592,start,w0!w000041__enterprise,enterprise,4,402,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 3, ""4"": 3, ""5"": 6, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 3}, ""4"": {""enterprise"": 3}, ""5"": {""premium"": 6}}"
10.760736,start,w0!w000042__premium,premium,5,506,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 3, ""4"": 3, ""5"": 7, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 3}, ""4"": {""enterprise"": 3}, ""5"": {""premium"": 7}}"
11.006205,start,w0!w000043__freemium,freemium,3,303,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 4, ""4"": 3, ""5"": 7, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 4}, ""4"": {""enterprise"": 3}, ""5"": {""premium"": 7}}"
11.31424,start,w0!w000044__premium,premium,5,507,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 4, ""4"": 3, ""5"": 8, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 4}, ""4"": {""enterprise"": 3}, ""5"": {""premium"": 8}}"
12.056107,start,w0!w000045__enterprise,enterprise,4,403,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 4, ""4"": 4, ""5"": 8, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 10}, ""3"": {""freemium"": 4}, ""4"": {""enterprise"": 4}, ""5"": {""premium"": 8}}"
12.494798,finish,w0!w000001__freemium,freemium,2,201,plb_nclass,finish,,,,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 4, ""4"": 4, ""5"": 8, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 4}, ""4"": {""enterprise"": 4}, ""5"": {""premium"": 8}}"
13.030056,start,w0!w000046__enterprise,enterprise,4,404,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 4, ""4"": 5, ""5"": 8, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 4}, ""4"": {""enterprise"": 5}, ""5"": {""premium"": 8}}"
13.057441,start,w0!w000047__enterprise,enterprise,4,405,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 4, ""4"": 6, ""5"": 8, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 4}, ""4"": {""enterprise"": 6}, ""5"": {""premium"": 8}}"
13.09857,start,w0!w000048__enterprise,enterprise,4,406,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 4, ""4"": 7, ""5"": 8, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 4}, ""4"": {""enterprise"": 7}, ""5"": {""premium"": 8}}"
13.123138,start,w0!w000049__freemium,freemium,3,304,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 5, ""4"": 7, ""5"": 8, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 5}, ""4"": {""enterprise"": 7}, ""5"": {""premium"": 8}}"
13.196528,start,w0!w000050__freemium,freemium,3,305,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 6, ""4"": 7, ""5"": 8, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 6}, ""4"": {""enterprise"": 7}, ""5"": {""premium"": 8}}"
13.258368,start,w0!w000051__enterprise,enterprise,4,407,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 6, ""4"": 8, ""5"": 8, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 6}, ""4"": {""enterprise"": 8}, ""5"": {""premium"": 8}}"
13.263091,start,w0!w000052__premium,premium,5,508,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 6, ""4"": 8, ""5"": 9, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 6}, ""4"": {""enterprise"": 8}, ""5"": {""premium"": 9}}"
13.326856,start,w0!w000053__premium,premium,5,509,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 6, ""4"": 8, ""5"": 10, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 6}, ""4"": {""enterprise"": 8}, ""5"": {""premium"": 10}}"
13.999537,start,w0!w000054__enterprise,enterprise,4,408,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 6, ""4"": 9, ""5"": 10, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 6}, ""4"": {""enterprise"": 9}, ""5"": {""premium"": 10}}"
14.08594,start,w0!w000055__freemium,freemium,3,306,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 7, ""4"": 9, ""5"": 10, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 7}, ""4"": {""enterprise"": 9}, ""5"": {""premium"": 10}}"
14.74045,finish,w0!w000007__premium,premium,1,100,plb_nclass,finish,,,,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 9, ""2"": 9, ""3"": 7, ""4"": 9, ""5"": 10, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 9}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 7}, ""4"": {""enterprise"": 9}, ""5"": {""premium"": 10}}"
14.803766,start,w0!w000056__premium,premium,1,110,plb_nclass,own_pool,premium,premium,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 7, ""4"": 9, ""5"": 10, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 7}, ""4"": {""enterprise"": 9}, ""5"": {""premium"": 10}}"
14.821197,start,w0!w000057__enterprise,enterprise,4,409,plb_nclass,own_pool,enterprise,enterprise,under_theta,"{""enterprise"": 2, ""freemium"": 2, ""mixed"": 2, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 7, ""4"": 10, ""5"": 10, ""6"": 0, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 7}, ""4"": {""enterprise"": 10}, ""5"": {""premium"": 10}}"
15.661757,start,w0!w000058__enterprise,enterprise,6,600,plb_nclass,borrow_mixed,mixed,enterprise,own_pool_saturated,"{""enterprise"": 3, ""freemium"": 2, ""mixed"": 1, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 7, ""4"": 10, ""5"": 10, ""6"": 1, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 7}, ""4"": {""enterprise"": 10}, ""5"": {""premium"": 10}, ""6"": {""enterprise"": 1}}"
15.855593,start,w0!w000059__freemium,freemium,3,307,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 3, ""freemium"": 2, ""mixed"": 1, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 8, ""4"": 10, ""5"": 10, ""6"": 1, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 8}, ""4"": {""enterprise"": 10}, ""5"": {""premium"": 10}, ""6"": {""enterprise"": 1}}"
15.871388,start,w0!w000060__freemium,freemium,3,308,plb_nclass,own_pool,freemium,freemium,under_theta,"{""enterprise"": 3, ""freemium"": 2, ""mixed"": 1, ""premium"": 2}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 9, ""4"": 10, ""5"": 10, ""6"": 1, ""7"": 0}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 9}, ""4"": {""enterprise"": 10}, ""5"": {""premium"": 10}, ""6"": {""enterprise"": 1}}"
15.916857,start,w0!w000061__premium,premium,7,700,plb_nclass,borrow_mixed,mixed,premium,own_pool_saturated,"{""enterprise"": 3, ""freemium"": 2, ""mixed"": 0, ""premium"": 3}","{""0"": 10, ""1"": 10, ""2"": 9, ""3"": 9, ""4"": 10, ""5"": 10, ""6"": 1, ""7"": 1}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 9}, ""3"": {""freemium"": 9}, ""4"": {""enterprise"": 10}, ""5"": {""premium"": 10}, ""6"": {""enterprise"": 1}, ""7"": {""premium"": 1}}"
16.102021,finish,w0!w000018__freemium,freemium,2,206,plb_nclass,finish,,,,"{""enterprise"": 3, ""freemium"": 2, ""mixed"": 0, ""premium"": 3}","{""0"": 10, ""1"": 10, ""2"": 8, ""3"": 9, ""4"": 10, ""5"": 10, ""6"": 1, ""7"": 1}","{""0"": {""enterprise"": 10}, ""1"": {""premium"": 10}, ""2"": {""freemium"": 8}, ""3"": {""freemium"": 9}, ""4"": {""enterprise"": 10}, ""5"": {""premium"": 10}, ""6"": {""enterprise"": 1}, ""7"": {""premium"": 1}}"
